true_label,class,attack_type,source,flow_id,mean_Length_of_IP_packets,std_Length_of_IP_packets,max_Length_of_IP_packets,min_Length_of_IP_packets,mean_Length_of_TCP_payload,std_Length_of_TCP_payload,max_Length_of_TCP_payload,min_Length_of_TCP_payload,Length_of_TCP_payload,mean_Time_difference_between_packets_per_session,std_Time_difference_between_packets_per_session,max_Time_difference_between_packets_per_session,min_Time_difference_between_packets_per_session,mean_Interval_of_arrival_time_of_forward_traffic,std_Interval_of_arrival_time_of_forward_traffic,max_Interval_of_arrival_time_of_forward_traffic,min_Interval_of_arrival_time_of_forward_traffic,mean_Interval_of_arrival_time_of_backward_traffic,std_Interval_of_arrival_time_of_backward_traffic,max_Interval_of_arrival_time_of_backward_traffic,min_Interval_of_arrival_time_of_backward_traffic,median_Time_difference_between_packets_per_session,mean_time_to_live,std_time_to_live,max_time_to_live,min_time_to_live,mean_TCP_windows_size_value,std_TCP_windows_size_value,max_TCP_windows_size_value,min_TCP_windows_size_value,median_TCP_windows_size_value,The_times_of_change_of_payload_per_session,Change_values_of_TCP_windows_length_per_session,src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_packets,requested_server_name,client_fingerprint,server_fingerprint
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:34844-23.227.38.162:443-6-1493726768306,121.07142857142857,139.4646160173939,583,66,141.87499999999997,179.22805703508428,583,66,1135,222.0769230769231,553.6163625861116,2048,0,412.42857142857144,808.6175150924482,2242,0,548.8,906.7870201982381,2149,0,143.0,0.0,0.0,0.0,0.0,215.80886243386243,201.7883191221979,583.0,66.0,121.07142857142857,8,9,192.168.1.191,23.227.38.162,34844,443,6,14,v.shopify.com,t12d1110h2_43e74fd21232_205f67e4d9f4,d199ba0af2b08e204c73d6d81a1fd260
1,c2_beaconing,mta_gozi,Gozi_2023-07-12.pcap,10.7.12.121:50469-170.130.55.162:443-6-1689204953360,376.4545454545455,554.998217695356,1514,54,153.2,200.96201962891726,636,54,1532,986.1904761904763,4349.276222764514,19959,0,2301.1111111111113,6624.690699278806,19959,0,1879.545454545455,5999.3936254197615,19960,0,1.0,0.0,0.0,0.0,0.0,546.4616161616161,556.9408340161756,1514.0,54.0,376.4545454545455,13,15,10.7.12.121,170.130.55.162,50469,443,6,22,iamupdate.com,t12d190700_d83cc789557e_2dae41c691ec,4ce0442e9d20d092d9d74e9ce54b363a
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:44596-37.157.5.72:443-6-1493727352239,385.14285714285705,541.1691312070826,1514,66,168.9090909090909,207.37572401101076,591,66,1858,9.049999999999999,14.028073356853504,35,0,17.900000000000002,16.21693216637749,36,0,16.22222222222222,23.946700074215748,63,0,6.0,0.0,0.0,0.0,0.0,554.8946608946609,551.8214827274097,1514.0,66.0,385.14285714285705,14,15,192.168.1.191,37.157.5.72,44596,443,6,21,s1.adformdsp.net,t12d1110h2_43e74fd21232_205f67e4d9f4,7bee5c1d424b7e5f943b06983bb11422
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51121-194.165.16.90:443-6-1668459228249,435.77777777777777,589.6705294767014,1514,54,459.3846153846154,631.944425096271,1514,54,5972,57.92307692307693,152.95252154231997,576,0,125.5,209.56513415772542,576,0,99.53846153846155,203.87357822296616,576,0,1.0,0.0,0.0,0.0,0.0,668.1132817799485,618.2566902665315,1514.0,54.0,435.77777777777777,16,18,172.16.24.174,194.165.16.90,51121,443,6,27,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:40162-173.241.240.143:443-6-1493727336656,203.10869565217382,321.84483689165563,1514,54,131.48148148148147,182.1519590406213,650,54,3550,323.8666666666667,1071.8824477610322,6398,0,560.5384615384615,1372.67258239594,6398,0,802.0555555555555,1605.841999121891,6398,0,107.0,0.0,0.0,0.0,0.0,497.7205459973067,571.3152122374589,1514.0,54.0,203.10869565217382,37,39,192.168.1.191,173.241.240.143,40162,443,6,46,us-u.openx.net,t12d1109h2_43e74fd21232_fed6c16fddd0,699a80bdb17efe157c861f92c5bf5d1d
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:50127-45.55.217.192:443-6-1302367,114.41666666666666,149.58394319112617,571,54,150.66666666666666,206.86581802382594,571,54,904,43.0,59.694220825805246,135,0,94.6,87.41166970147636,190,0,66.6,63.94372525901193,135,1,31.5,0.0,0.0,0.0,0.0,204.69444444444446,201.01362738645787,571.0,54.0,114.41666666666666,5,7,10.0.2.15,45.55.217.192,50127,443,6,12,anon-sms.com,t12d1712h2_67e6df579eba_88be6878e1da,c6227321ea7621862dc7b7351771a62c
0,c2_beaconing,mta_emotet,Emotet_2022-11-07_1.pcap,192.168.1.133:60784-208.84.244.144:465-6-1667842071022,64.0,4.898979485566356,66,54,66.0,0.0,66,66,330,15000.8,25262.60627290858,59937,1020,3766.75,3094.0542308326358,8015,1020,0.0,0.0,0,0,4016.0,0.0,0.0,0.0,0.0,60.44444444444444,5.7948465824023545,66.0,54.0,64.0,0,1,192.168.1.133,208.84.244.144,60784,465,6,6,,,
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:34670-95.154.251.147:443-6-1493726900963,241.11111111111111,386.8630839866141,1431,66,222.50000000000006,326.4762199949978,1031,66,2225,137.1764705882353,407.5834631235236,1710,0,256.1111111111111,574.2563548722043,1782,1,329.2857142857143,626.2522692668705,1739,0,45.0,0.0,0.0,0.0,0.0,535.4429012345679,554.6564556535888,1431.0,66.0,241.11111111111111,11,12,192.168.1.191,95.154.251.147,34670,443,6,18,delivery.g.switchadhub.com,t12d1110h2_43e74fd21232_205f67e4d9f4,8529fd8de0d7f73186ef5ea8b4531a76
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:51049-104.45.14.60:443-6-2666836,361.7857142857143,492.5328608809965,1474,54,232.54545454545456,322.35116368220656,1051,54,2558,139.81481481481478,504.1674048168644,2574,0,377.5,801.3812035063796,2574,2,230.5,656.6801352256668,2610,0,34.5,0.0,0.0,0.0,0.0,577.8603259485612,561.4223924680545,1474.0,54.0,361.7857142857143,21,23,10.0.2.15,104.45.14.60,51049,443,6,28,contacts.skype.com,t12d1710h2_67e6df579eba_4a7a952b215a,4fd467dd264720762ffe286277c00f57
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:44568-34.252.8.172:443-6-1493726943335,276.6808510638297,377.03114312509587,1514,54,194.25,254.13114505878437,809,54,5439,1610.4347826086955,3399.4279299917107,10026,0,2743.7037037037035,4157.665115966439,10176,0,4109.444444444443,4569.785015180399,10258,0,150.0,0.0,0.0,0.0,0.0,542.2320828667413,565.2664445272825,1514.0,54.0,276.6808510638297,28,33,192.168.1.191,34.252.8.172,44568,443,6,47,x.skimresources.com,t12d1109h2_43e74fd21232_fed6c16fddd0,303951d4c50efb2e991652225a6f02b1
1,c2_beaconing,mta_pikabot,Pikabot_2023-10-03.pcap,10.1.2.147:49554-179.60.149.244:443-6-1696349869791,432.90625000000006,589.9751421431026,1450,60,335.05555555555554,529.120187861524,1450,60,6031,13.58064516129032,27.87086195718674,76,0,24.764705882352946,40.45449513305769,121,0,27.0,35.64874939367906,78,0,45.0,0.0,0.0,0.0,0.0,648.519565696649,585.6936112030472,1450.0,60.0,432.90625000000006,15,16,10.1.2.147,179.60.149.244,49554,443,6,32,zzerxc.com,t12d190700_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,c2_beaconing,mta_icedid,IcedID_2023-05-10.pcap,172.16.10.73:50523-51.104.167.255:443-6-1683741478482,201.40000000000003,331.3634945452522,1514,54,148.07142857142858,176.5548353631525,705,54,2073,3798.2758620689656,20275.75727649816,109221,0,8473.076923076924,30271.09426901495,109221,0,7332.9333333333325,28186.578478992105,109221,0,35.5,0.0,0.0,0.0,0.0,499.17043650793653,574.6155226384681,1514.0,54.0,201.40000000000003,23,25,172.16.10.73,51.104.167.255,50523,443,6,30,array609.prod.do.dsp.mp.microsoft.com,t12d1809h2_4b22cbed5bed_7af1ed941c26,a02d7ceb8c8cbb4da2e6007f5a1c91e4
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51160-194.165.16.90:443-6-1668459284922,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,65.5,165.13183139277066,631,0,142.9090909090909,225.32174974709147,632,0,113.16666666666666,219.64137436588155,631,0,1.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,51160,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,c2_beaconing,mta_bumblebee,BumbleBee_2022-12-07.pcap,10.12.7.101:50172-23.108.57.213:443-6-1670432358796,116.1,138.42341602945348,635,54,130.90909090909088,177.77651956625462,635,54,1440,25.78947368421052,54.59708879842549,197,0,49.0,69.33173075070958,198,0,48.99999999999999,73.35432599961057,197,0,1.0,0.0,0.0,0.0,0.0,227.889898989899,226.8357569128444,635.0,54.0,116.1,13,15,10.12.7.101,23.108.57.213,50172,443,6,20,ceyuvigi.com,t12d190700_d83cc789557e_2dae41c691ec,ae4edc6faf64d08308082ad26be60767
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51340-194.165.16.90:443-6-1668459567317,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,61.25,152.00493413044197,556,0,133.63636363636363,206.65152925989818,557,0,104.91666666666667,201.2079242671093,556,0,1.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,51340,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_icedid,IcedID_2022-01-12.pcap,10.22.5.47:50390-104.168.44.45:443-6-1642007945523,219.21052631578942,365.7496987083696,1279,60,211.27272727272728,373.0335349292583,1279,60,2324,68.38888888888889,112.20157222809989,246,0,123.10000000000001,128.50201036040903,248,0,140.85714285714286,130.53662138959137,250,0,3.0,0.0,0.0,0.0,0.0,506.95647262094633,523.8724558061662,1279.0,60.0,219.21052631578942,12,13,10.22.5.47,104.168.44.45,50390,443,6,19,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2023-05-10.pcap,172.16.10.73:50336-172.64.155.106:443-6-1683738850872,735.5454545454545,692.6199822025784,1514,54,102.13333333333334,111.46419454993907,412,54,1532,2547.6279069767443,16658.156979494714,109242,0,7824.857142857143,29189.890944685583,109242,0,3911.0714285714284,20642.94410514262,109242,0,1.0,0.0,0.0,0.0,0.0,611.4279112968768,585.0053274700589,1514.0,54.0,412.0,29,31,172.16.10.73,172.64.155.106,50336,443,6,44,www.broadcom.com,t13d201100_2b729b4bf6f3_9e7b989ebec8,907bf3ecef1c987c889946b737b43de8
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51666-194.165.16.90:443-6-1668459905336,422.1428571428571,581.95645212448,1514,54,430.4285714285715,616.7435215943265,1514,54,6026,52.66666666666667,139.28692025400716,534,0,109.38461538461539,188.45491877437536,535,0,93.38461538461539,187.6790427216717,534,0,1.5,0.0,0.0,0.0,0.0,663.3809523809524,619.9837354314599,1514.0,54.0,422.1428571428571,18,20,172.16.24.174,194.165.16.90,51666,443,6,28,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:38260-95.172.94.25:443-6-1493726919656,204.73333333333332,314.6749948453998,1202,54,274.875,413.84415199789544,1202,54,2199,21.0,17.50164827402529,54,0,37.99999999999999,21.571586249817916,57,3,40.0,29.953296980466106,82,3,23.5,0.0,0.0,0.0,0.0,396.5755291005291,444.10930732657636,1202.0,54.0,204.73333333333332,10,12,192.168.1.191,95.172.94.25,38260,443,6,15,pixel.quantserve.com,t12d1110h2_43e74fd21232_205f67e4d9f4,fbe78c619e7ea20046131294ad087f05
0,benign,benign,ctu_normal7_general_2013.pcap,10.0.0.46:33617-68.232.35.139:443-6-1387315340347,327.9041095890409,498.13438515858456,1506,54,129.93103448275863,157.57989606964526,479,54,3768,4994.680555555557,11223.590000625994,32034,0,12840.714285714286,15077.83867962107,32057,0,8361.860465116277,13573.360931621412,32034,0,44.0,0.0,0.0,0.0,0.0,507.69127863424035,556.6794736614081,1506.0,54.0,327.9041095890409,35,37,10.0.0.46,68.232.35.139,33617,443,6,73,pbs.twimg.com,t12d1810s2_27d4652c4487_736b2a1ed4d3,0c0aff9ccea5e7e1de5c3a0069d103f3
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:44282-151.101.113.6:443-6-1493726903383,104.64999999999999,118.78342742815155,583,54,111.5833333333333,149.7576577694979,583,54,1339,316.00000000000006,1237.808951332959,5423,0,545.8181818181819,1638.9281752524616,5484,0,854.5714285714284,2116.169799200343,5653,0,51.0,0.0,0.0,0.0,0.0,208.0537037037037,206.00928583556643,583.0,54.0,104.64999999999999,11,18,192.168.1.191,151.101.113.6,44282,443,6,20,cdn.switchadhub.com,t12d1110h2_43e74fd21232_205f67e4d9f4,d199ba0af2b08e204c73d6d81a1fd260
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:40716-23.74.167.50:443-6-1493726672852,108.33333333333331,124.43235818992535,583,54,123.09999999999997,162.87108057874758,583,54,1231,388.764705882353,1473.1545883499361,6103,0,734.3333333333334,2047.8659013714741,6194,1,933.1428571428572,2319.0985625576895,6189,0,69.0,0.0,0.0,0.0,0.0,208.81203703703704,205.48993904328012,583.0,54.0,108.33333333333331,10,15,192.168.1.191,23.74.167.50,40716,443,6,18,ak.sail-horizon.com,t12d1110h2_43e74fd21232_205f67e4d9f4,7bee5c1d424b7e5f943b06983bb11422
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:54576-52.30.18.161:443-6-1493727084288,221.3636363636364,366.2743010864449,1514,66,133.26315789473688,152.85717447824842,545,66,2532,1982.5312500000005,3918.1059692265485,10032,0,3524.5,4744.308159443767,10080,0,4871.923076923077,4985.600740491535,10071,0,202.0,0.0,0.0,0.0,0.0,496.2839295207716,563.7965128648744,1514.0,66.0,221.3636363636364,17,18,192.168.1.191,52.30.18.161,54576,443,6,33,bcp.crwdcntrl.net,t12d1109h2_43e74fd21232_fed6c16fddd0,303951d4c50efb2e991652225a6f02b1
